Code,Definition,Structure,Measure,Stat,role,taxon,Reference,Note,Source Note
Animal_Nudo1995,"the printed ""Animal/G.s./Order"" cell, verbatim",,,,info,24 mammals: 9 orders / 16 families / 21 genera (Marsupialia + Eutheria),Nudo_etal_1995_TABLE2,printed name preserved (invariant 3),"the cat row prints the order as ""Camivora"""
animal_common_Nudo1995,first field of the printed cell: the paper's short animal name,,,,info,24 mammals: 9 orders / 16 families / 21 genera (Marsupialia + Eutheria),Nudo_etal_1995_TABLE2,split out of the printed cell,
gs_initials_Nudo1995,second field: the printed genus/species initials,,,,info,24 mammals: 9 orders / 16 families / 21 genera (Marsupialia + Eutheria),Nudo_etal_1995_TABLE2,the only species identifier this table prints,"footnote 1: ""G.s., Genus specie; see Table 1"""
Order_Nudo1995,third field: the taxonomic order exactly as printed,,,,info,24 mammals: 9 orders / 16 families / 21 genera (Marsupialia + Eutheria),Nudo_etal_1995_TABLE2,"printed string preserved, typos included","""Camivora"" (cat) and ""Lagamorpha"" (rabbit) are printed"
Order_resolved,Order_Nudo1995 with the two printed typos corrected,,,,info,24 mammals: 9 orders / 16 families / 21 genera (Marsupialia + Eutheria),Nudo_etal_1995_TABLE2,Camivora -> Carnivora; Lagamorpha -> Lagomorpha; each correction named in parse_flags,"correction made in the .R, never in the snapshot"
species_sci,accepted binomial resolved from gs_initials_Nudo1995 via _keys species_key.csv (source_publication = Nudo1995),,,,info,24 mammals: 9 orders / 16 families / 21 genera (Marsupialia + Eutheria),Nudo_etal_1995_TABLE2,the initials are key variants; no expansion is hand-coded,the printed binomial for each token is in TABLE 1
CS_profiles_contralateral,raw labelled-profile count in the hemisphere contralateral to the hemisection,Neocortex,Count,max,info,24 mammals: 9 orders / 16 families / 21 genera (Marsupialia + Eutheria),Nudo_etal_1995_TABLE2,"raw, before the stereological correction","printed to the left in the ""Maximum profile #"" cell"
CS_profiles_ipsilateral,"raw labelled-profile count in the ipsilateral hemisphere, printed only where it exceeded the contralateral count",Neocortex,Count,max,info,24 mammals: 9 orders / 16 families / 21 genera (Marsupialia + Eutheria),Nudo_etal_1995_TABLE2,"NA in 19 of 24 species = not printed, not zero; present for 3 hedgehogs + mole + hyrax","footnote 2; printed in parentheses, except the H.a. hedgehog row which uses [ ]"
CS_profiles_bracket_printed,which bracket the printed parenthetical used,,,,note,24 mammals: 9 orders / 16 families / 21 genera (Marsupialia + Eutheria),Nudo_etal_1995_TABLE2,"empty / ""()"" / ""[]""",typesetting inconsistency recorded rather than normalised
CS_profiles_used,"the profile count the paper carried into the correction: ipsilateral where printed, otherwise contralateral",Neocortex,Count,max,info,24 mammals: 9 orders / 16 families / 21 genera (Marsupialia + Eutheria),Nudo_etal_1995_TABLE2,derived in the .R; reproduces CS_somata_total exactly for 24/24,Methods p. 184: the ipsilateral total is used where the CST is predominantly uncrossed
