Code,Definition,Structure,Measure,Stat,role,taxon,Reference,Note,Source Note
species_row,printed row sequence within Table 51,,,,info,Chiroptera,Baron_etal_1996_Table51,stable source-order key,
Species_Baron1996,species wording as printed in Table 51,,,,info,Chiroptera,Baron_etal_1996_Table51,abbreviations preserved; taxonomy applied later,
body_weight_g,"Body weight (Pirlot's data, reprinted)",Body_weight,Mass.g,mean,secondary,Chiroptera,Baron_etal_1996_Table51,,
brain_weight_mg,Brain weight,Brain_weight,Mass.mg,mean,secondary,Chiroptera,Baron_etal_1996_Table51,,
medulla_oblongata_mm3,Medulla oblongata volume,Medulla_oblongata,Vol.mm3,mean,secondary,Chiroptera,Baron_etal_1996_Table51,,
mesencephalon_mm3,Mesencephalon volume,Mesencephalon,Vol.mm3,mean,secondary,Chiroptera,Baron_etal_1996_Table51,,
cerebellum_mm3,Cerebellum volume,Cerebellum,Vol.mm3,mean,secondary,Chiroptera,Baron_etal_1996_Table51,,
diencephalon_mm3,Diencephalon volume,Diencephalon,Vol.mm3,mean,secondary,Chiroptera,Baron_etal_1996_Table51,,
telencephalon_mm3,Telencephalon volume,Telencephalon,Vol.mm3,mean,secondary,Chiroptera,Baron_etal_1996_Table51,,
main_olfactory_bulb_mm3,Main olfactory bulb volume,Main_olfactory_bulb,Vol.mm3,mean,secondary,Chiroptera,Baron_etal_1996_Table51,,
paleocortex_plus_amygdala_mm3,"Paleocortex plus amygdala volume, pooled (Table 32 reports these separately)",Paleocortex_plus_amygdala,Vol.mm3,mean,secondary,Chiroptera,Baron_etal_1996_Table51,,
septum_mm3,Septum volume,Septum,Vol.mm3,mean,secondary,Chiroptera,Baron_etal_1996_Table51,,
striatum_mm3,Striatum volume,Striatum,Vol.mm3,mean,secondary,Chiroptera,Baron_etal_1996_Table51,,
hippocampus_mm3,Hippocampus volume,Hippocampus,Vol.mm3,mean,secondary,Chiroptera,Baron_etal_1996_Table51,,
schizocortex_mm3,Schizocortex volume,Schizocortex,Vol.mm3,mean,secondary,Chiroptera,Baron_etal_1996_Table51,,
neocortex_mm3,Neocortex volume,Neocortex,Vol.mm3,mean,secondary,Chiroptera,Baron_etal_1996_Table51,,
source_pdf_page,one-based PDF page containing the printed row,,,,info,Chiroptera,Baron_etal_1996_Table51,PDF pages 166,
Method:source,PDF text-layer extraction with literal rendered-page-verified OCR repairs,,,,method,Chiroptera,Baron_etal_1996_Table51,"Pirlot's volume data for six species that Tables 10 and 32 do not cover, reprinted in the book as two stacked blocks. Secondary. Paleocortex and amygdala are pooled here, whereas Table 32 separates them.",printed units as coded in column suffix (mm3/mm2/g/mg)
