Code,Definition,Structure,Measure,Stat,role,taxon,Reference,Note,Source Note
species_row,printed row sequence within Table 5 (page order 284-294),,,,info,Chiroptera,Baron_etal_1996_Table5,stable 1-342 source-order key,
species_printed,species/subspecies wording as printed in Table 5,,,,info,Chiroptera,Baron_etal_1996_Table5,"abbreviations (e.g. ""R.""), addendum markers (§), sex-difference markers (*), and ssp. wording preserved as printed; taxonomy applied later. One row (Mosia nigrescens) has no weight data at all in the source - see N.B.",
source_pdf_page,one-based PDF page containing the printed row,,,,info,Chiroptera,Baron_etal_1996_Table5,PDF pages 22-32 (printed pp. 284-294),
BoW_g,body weight,Body,Mass_g,mean,primary,Chiroptera,Baron_etal_1996_Table5,"the ""standard"" value - median of male/female values where a significant sex difference is marked (*), otherwise the pooled mean",
CV_BoW_pct,coefficient of variation of body weight,Body,Mass_g,CV_pct,info,Chiroptera,Baron_etal_1996_Table5,blank for single-specimen (n=1) rows where no CV can be computed,
BrW_mg,brain weight,Whole_brain,Mass_mg,mean,primary,Chiroptera,Baron_etal_1996_Table5,,
CV_BrW_pct,coefficient of variation of brain weight,Whole_brain,Mass_mg,CV_pct,info,Chiroptera,Baron_etal_1996_Table5,blank for single-specimen (n=1) rows where no CV can be computed,
n_BoW,number of specimens contributing the body-weight value,,,,info,Chiroptera,Baron_etal_1996_Table5,,
n_BrW,number of specimens contributing the brain-weight value,,,,info,Chiroptera,Baron_etal_1996_Table5,"independent of n_BoW; the two are usually but not always equal, per the printed table's own separate BoW/BrW n columns",
Source,source-of-data code for the row (S = Stephan collection; digits = numbered literature citation key, comma-joined when multiple sources contributed),,,,info,Chiroptera,Baron_etal_1996_Table5,"see the item README for the full numbered citation key printed at the end of Table 5; this column is what separates primary (S, Stephan collection) from secondary (literature-citation) rows",
Method:source,PDF text-layer extraction (one species per printed line; only the first/standard line per species transcribed) with a documented tokenizing parser and a small OCR-repair table,,,,method,Chiroptera,Baron_etal_1996_Table5,"sex-differentiated sub-lines (males/females/median inter sexes) and literature-comparison continuation lines are the source's own supporting detail for the same standard value and were not transcribed as separate rows, per the registry's own caution against double-counting multi-line sex rows",printed units g (BoW) and mg (BrW)
