Code,Definition,Structure,Measure,Stat,role,taxon,Reference,Note,Source Note
animal_printed,common name of the animal exactly as printed,,,,info,"Mammalia, 16 spp. (monotremes, marsupials, eulipotyphlans, bats, rodents, tree shrew, primates)",Changizi_Shimojo_2005_Table2,archival. NB prints 'Star-nosed mole' where table 1 prints 'Star-mole',printed common name
species_sci,accepted scientific binomial,,Species,,primary,"Mammalia, 16 spp. (monotremes, marsupials, eulipotyphlans, bats, rodents, tree shrew, primates)",Changizi_Shimojo_2005_Table2,resolved from animal_printed through the Changizi2005 rows of _keys/Stephan/species_key.csv (pending: PROPOSED_species_key_rows.csv); no Latin name is printed in this table,not in the source
V1_pct_neocortex,relative size of V1 (primary visual area) as a percentage of neocortex,V1,pct.neocortex,,primary,"Mammalia, 16 spp. (monotremes, marsupials, eulipotyphlans, bats, rodents, tree shrew, primates)",Changizi_Shimojo_2005_Table2,"BLANK = the area was not measured in that animal ('In some animals data do not exist for some areas', p.90) and is carried as NA, never 0; printed for 15 of 16 animals",printed
V2_pct_neocortex,relative size of V2 (second visual area) as a percentage of neocortex,V2,pct.neocortex,,primary,"Mammalia, 16 spp. (monotremes, marsupials, eulipotyphlans, bats, rodents, tree shrew, primates)",Changizi_Shimojo_2005_Table2,"BLANK = the area was not measured in that animal ('In some animals data do not exist for some areas', p.90) and is carried as NA, never 0; printed for 9 of 16 animals",printed
A1_pct_neocortex,relative size of A1 (primary auditory area) as a percentage of neocortex,A1,pct.neocortex,,primary,"Mammalia, 16 spp. (monotremes, marsupials, eulipotyphlans, bats, rodents, tree shrew, primates)",Changizi_Shimojo_2005_Table2,"BLANK = the area was not measured in that animal ('In some animals data do not exist for some areas', p.90) and is carried as NA, never 0; printed for 15 of 16 animals",printed
S1_pct_neocortex,relative size of S1 (primary somatosensory area) as a percentage of neocortex,S1,pct.neocortex,,primary,"Mammalia, 16 spp. (monotremes, marsupials, eulipotyphlans, bats, rodents, tree shrew, primates)",Changizi_Shimojo_2005_Table2,"BLANK = the area was not measured in that animal ('In some animals data do not exist for some areas', p.90) and is carried as NA, never 0; printed for 14 of 16 animals",printed
M1_pct_neocortex,relative size of M1 (primary motor area) as a percentage of neocortex,M1,pct.neocortex,,primary,"Mammalia, 16 spp. (monotremes, marsupials, eulipotyphlans, bats, rodents, tree shrew, primates)",Changizi_Shimojo_2005_Table2,"BLANK = the area was not measured in that animal ('In some animals data do not exist for some areas', p.90) and is carried as NA, never 0; printed for 9 of 16 animals",printed
n_areas_reported,how many of the five areas carry a printed value in that row,,count,,note,"Mammalia, 16 spp. (monotremes, marsupials, eulipotyphlans, bats, rodents, tree shrew, primates)",Changizi_Shimojo_2005_Table2,"derived in the .R as a blank-count check; 0 for Mouse, whose whole row is blank in the source",derived
source,source identifier,,Source,,info,"Mammalia, 16 spp. (monotremes, marsupials, eulipotyphlans, bats, rodents, tree shrew, primates)",Changizi_Shimojo_2005_Table2,,
Method:areas,"area labels are the paper's own (V1, V2, A1, S1, M1); measurements come from the Kaas-Krubitzer flattened cortical maps listed in table 1",,,,method,"Mammalia, 16 spp. (monotremes, marsupials, eulipotyphlans, bats, rodents, tree shrew, primates)",Changizi_Shimojo_2005_Table2,only V1 currently exists in _keys/anatomy_reference.csv; V2/A1/S1/M1 follow the paper's labels,footnote: 'Sources are those in table 1'
Method:units,"values are kept exactly as printed, as percentages of neocortex surface",,,,method,"Mammalia, 16 spp. (monotremes, marsupials, eulipotyphlans, bats, rodents, tree shrew, primates)",Changizi_Shimojo_2005_Table2,"the parcellation maps are surface (flattened-map) areas, so the percentage is of neocortical surface, not volume",caption
